#; CPU time in ms; temp1 in C; temp2 in C; ax1 in m/s^2; ay1 in m/s^2; az1 in m/s^2; ax2 in m/s^2; ay2 in m/s^2; az2 in m/s^2; volt1; volt2; cur1; cur2; cur3; cur4; cur5; speed in m/s
11; 15013; 26,7800; 28,5100; -9,5912; -0,2538; 0,4788; 9,9000; 0,1173; 0,2945; 988,0000; 1017,0000; 512,0000; 504,0000; 510,0000; 510,0000; 510,0000; 0,0000
12; 15023; 26,7800; 28,5100; -9,6223; -0,2586; 0,5435; 9,9216; 0,1125; 0,2586; 990,0000; 1017,0000; 510,0000; 502,0000; 509,0000; 509,0000; 510,0000; 0,0000
13; 15039; 26,7800; 28,5100; -9,6438; -0,2658; 0,5148; 9,9072; 0,0886; 0,3232; 994,0000; 1017,0000; 511,0000; 504,0000; 511,0000; 510,0000; 513,0000; 0,0000
14; 15049; 26,7800; 28,5100; -9,6319; -0,3256; 0,5722; 9,9814; 0,0766; 0,1867; 994,0000; 1016,0000; 513,0000; 503,0000; 509,0000; 509,0000; 508,0000; 0,0000
15; 15060; 26,7800; 28,5100; -9,6486; -0,2418; 0,5938; 9,9431; 0,0670; 0,3376; 990,0000; 1017,0000; 512,0000; 505,0000; 509,0000; 509,0000; 511,0000; 0,0000
16; 15070; 26,7800; 28,5100; -9,6893; -0,2897; 0,5914; 9,9455; 0,0551; 0,3184; 991,0000; 1017,0000; 509,0000; 505,0000; 508,0000; 509,0000; 511,0000; 0,0000
17; 15084; 26,7800; 28,5100; -9,6414; -0,2562; 0,5674; 9,9455; 0,1413; 0,3424; 993,0000; 1016,0000; 512,0000; 504,0000; 512,0000; 510,0000; 509,0000; 0,0000
18; 15094; 26,7800; 28,5100; -9,6462; -0,2394; 0,5626; 9,9886; 0,0742; 0,3256; 990,0000; 1016,0000; 511,0000; 504,0000; 511,0000; 511,0000; 512,0000; 0,0000
19; 15105; 26,7800; 28,5100; -9,6750; -0,3543; 0,6057; 9,9790; 0,0934; 0,2729; 992,0000; 1016,0000; 510,0000; 505,0000; 508,0000; 509,0000; 510,0000; 0,0000
20; 15120; 26,7800; 28,5100; -9,6750; -0,3184; 0,6321; 9,9192; 0,0814; 0,2777; 990,0000; 1018,0000; 512,0000; 505,0000; 510,0000; 510,0000; 511,0000; 0,0000
21; 15130; 26,7800; 28,5100; -9,6319; -0,2466; 0,4956; 9,9623; 0,1245; 0,2921; 990,0000; 1017,0000; 511,0000; 504,0000; 508,0000; 511,0000; 510,0000; 0,0000
22; 15141; 26,7800; 28,5100; -9,6343; -0,2873; 0,5722; 9,8904; 0,0646; 0,3304; 990,0000; 1017,0000; 511,0000; 503,0000; 511,0000; 507,0000; 510,0000; 0,0000
23; 15156; 26,7800; 28,5100; -9,5912; -0,2993; 0,5195; 9,8617; 0,0862; 0,3256; 995,0000; 1017,0000; 510,0000; 504,0000; 510,0000; 509,0000; 511,0000; 0,0000
24; 15167; 26,7800; 28,5100; -9,6534; -0,2658; 0,6081; 9,8904; 0,0646; 0,3424; 990,0000; 1017,0000; 511,0000; 502,0000; 510,0000; 509,0000; 509,0000; 0,0000
25; 15178; 26,7800; 28,5100; -9,7157; -0,2634; 0,4645; 9,9910; 0,0934; 0,3472; 991,0000; 1017,0000; 509,0000; 505,0000; 510,0000; 510,0000; 512,0000; 0,0000
26; 15193; 26,7800; 28,5100; -9,5984; -0,2825; 0,5507; 9,9311; 0,0479; 0,2586; 992,0000; 1016,0000; 511,0000; 504,0000; 511,0000; 509,0000; 512,0000; 0,0000
27; 15203; 26,7800; 28,5100; -9,6462; -0,2586; 0,4812; 9,9144; 0,1221; 0,2945; 993,0000; 1016,0000; 512,0000; 506,0000; 510,0000; 509,0000; 510,0000; 0,0000
28; 15214; 26,7800; 28,5100; -9,6750; -0,3304; 0,5722; 9,8976; 0,0503; 0,3256; 991,0000; 1015,0000; 510,0000; 505,0000; 509,0000; 511,0000; 508,0000; 0,0000
29; 15225; 26,7800; 28,5100; -9,6726; -0,2322; 0,5052; 9,9503; 0,0551; 0,2705; 993,0000; 1017,0000; 511,0000; 504,0000; 510,0000; 509,0000; 509,0000; 0,0000
30; 15238; 26,7800; 28,5100; -9,6103; -0,3136; 0,4980; 9,9240; 0,0694; 0,2801; 994,0000; 1016,0000; 512,0000; 502,0000; 509,0000; 509,0000; 511,0000; 0,0000
31; 15249; 26,7800; 28,5100; -9,6438; -0,3136; 0,5746; 9,8785; 0,1053; 0,3926; 989,0000; 1017,0000; 511,0000; 505,0000; 509,0000; 511,0000; 509,0000; 0,0000
32; 15259; 26,7800; 28,5100; -9,6582; -0,2921; 0,5459; 9,9790; 0,1844; 0,3352; 992,0000; 1015,0000; 510,0000; 504,0000; 511,0000; 508,0000; 509,0000; 0,0000
33; 15274; 26,7800; 28,5100; -9,6630; -0,3089; 0,5746; 9,8976; 0,1053; 0,2107; 995,0000; 1016,0000; 510,0000; 504,0000; 508,0000; 509,0000; 510,0000; 0,0000
34; 15285; 26,7800; 28,5100; -9,6774; -0,3232; 0,5626; 9,9455; 0,1460; 0,3256; 990,0000; 1016,0000; 511,0000; 504,0000; 512,0000; 507,0000; 512,0000; 0,0000
35; 15295; 26,7800; 28,5100; -9,6438; -0,3232; 0,5986; 9,9000; 0,1030; 0,3232; 995,0000; 1017,0000; 509,0000; 503,0000; 510,0000; 511,0000; 511,0000; 0,0000
36; 15312; 26,7800; 28,5100; -9,6414; -0,3017; 0,5195; 9,9024; 0,1365; 0,2825; 989,0000; 1016,0000; 511,0000; 505,0000; 510,0000; 510,0000; 510,0000; 0,0000
37; 15322; 26,7800; 28,5100; -9,7061; -0,2442; 0,5028; 9,9671; 0,1125; 0,2586; 993,0000; 1016,0000; 510,0000; 502,0000; 511,0000; 510,0000; 512,0000; 0,0000
38; 15333; 26,7800; 28,5100; -9,6343; -0,2849; 0,6129; 9,9575; 0,0670; 0,3807; 995,0000; 1016,0000; 510,0000; 504,0000; 514,0000; 508,0000; 508,0000; 0,0000
39; 15349; 26,7800; 28,5100; -9,6295; -0,2873; 0,5531; 9,9838; 0,1652; 0,2562; 990,0000; 1017,0000; 510,0000; 505,0000; 510,0000; 510,0000; 512,0000; 0,0000
40; 15359; 26,7800; 28,5100; -9,6438; -0,2753; 0,6393; 9,9000; 0,0599; 0,2753; 997,0000; 1016,0000; 509,0000; 505,0000; 511,0000; 508,0000; 510,0000; 0,0000
41; 15370; 26,7800; 28,5100; -9,6031; -0,3424; 0,5722; 9,9503; 0,1293; 0,3448; 991,0000; 1017,0000; 512,0000; 505,0000; 510,0000; 509,0000; 509,0000; 0,0000
42; 15383; 26,7800; 28,5100; -9,7085; -0,3735; 0,5626; 9,9383; 0,1173; 0,3112; 994,0000; 1017,0000; 512,0000; 503,0000; 507,0000; 509,0000; 511,0000; 0,0000
43; 15394; 26,7800; 28,5100; -9,5600; -0,3065; 0,5315; 9,8976; 0,1221; 0,3328; 993,0000; 1016,0000; 510,0000; 504,0000; 508,0000; 508,0000; 511,0000; 0,0000
44; 15405; 26,7800; 28,5100; -9,6462; -0,2897; 0,5004; 9,9934; 0,1101; 0,3136; 991,0000; 1017,0000; 512,0000; 505,0000; 509,0000; 511,0000; 511,0000; 0,0000
45; 15415; 26,7800; 28,5100; -9,6702; -0,3017; 0,5866; 9,9168; 0,0646; 0,3328; 991,0000; 1016,0000; 507,0000; 506,0000; 510,0000; 510,0000; 510,0000; 0,0000
46; 15430; 26,7800; 28,5100; -9,6223; -0,2634; 0,4573; 9,9455; 0,0742; 0,2634; 991,0000; 1016,0000; 510,0000; 506,0000; 511,0000; 509,0000; 512,0000; 0,0000
47; 15440; 26,7800; 28,5100; -9,6319; -0,2370; 0,4741; 9,9479; 0,1077; 0,3065; 990,0000; 1017,0000; 511,0000; 505,0000; 510,0000; 508,0000; 508,0000; 0,0000
48; 15451; 26,7800; 28,5100; -9,6438; -0,2538; 0,5459; 9,9503; 0,1508; 0,3879; 992,0000; 1016,0000; 511,0000; 502,0000; 509,0000; 510,0000; 512,0000; 0,0000
49; 15466; 26,7800; 28,5100; -9,6247; -0,2873; 0,4764; 9,8809; 0,0072; 0,2801; 990,0000; 1016,0000; 511,0000; 504,0000; 509,0000; 510,0000; 509,0000; 0,0000
50; 15476; 26,7800; 28,5100; -9,5193; -0,2897; 0,5052; 9,9575; 0,1580; 0,2562; 994,0000; 1017,0000; 512,0000; 505,0000; 511,0000; 511,0000; 511,0000; 0,0000
51; 15487; 26,7800; 28,5100; -9,6414; -0,3065; 0,4717; 9,9886; 0,1101; 0,3256; 995,0000; 1017,0000; 510,0000; 504,0000; 509,0000; 511,0000; 510,0000; 0,0000
52; 15503; 26,7800; 28,5100; -9,6343; -0,3232; 0,4453; 9,8952; 0,1460; 0,2945; 991,0000; 1016,0000; 511,0000; 504,0000; 509,0000; 509,0000; 509,0000; 0,0000
53; 15514; 26,7800; 28,5100; -9,6175; -0,3208; 0,5195; 9,9168; 0,0766; 0,3352; 991,0000; 1017,0000; 512,0000; 505,0000; 508,0000; 509,0000; 511,0000; 0,0000
54; 15524; 26,7800; 28,5100; -9,6750; -0,2203; 0,4836; 9,9072; 0,1844; 0,2705; 992,0000; 1018,0000; 511,0000; 503,0000; 509,0000; 511,0000; 510,0000; 0,0000
55; 15538; 26,7800; 28,5100; -9,6845; -0,3065; 0,5435; 9,9503; 0,1269; 0,2945; 990,0000; 1016,0000; 510,0000; 503,0000; 508,0000; 508,0000; 511,0000; 0,0000
56; 15548; 26,7800; 28,5100; -9,6414; -0,3089; 0,5243; 9,9695; 0,0790; 0,2274; 993,0000; 1016,0000; 511,0000; 505,0000; 510,0000; 509,0000; 511,0000; 0,0000
57; 15559; 26,7800; 28,5100; -9,6031; -0,2442; 0,4621; 9,9288; 0,1437; 0,2825; 994,0000; 1017,0000; 512,0000; 501,0000; 508,0000; 510,0000; 512,0000; 0,0000
58; 15569; 26,7800; 28,5100; -9,7133; -0,2203; 0,4381; 9,9407; 0,0910; 0,2705; 991,0000; 1016,0000; 514,0000; 505,0000; 509,0000; 509,0000; 511,0000; 0,0000
59; 15584; 26,7800; 28,5100; -9,6845; -0,2849; 0,4405; 9,9144; 0,1101; 0,2729; 991,0000; 1017,0000; 511,0000; 505,0000; 509,0000; 508,0000; 511,0000; 0,0000
60; 15595; 26,7800; 28,5100; -9,5864; -0,2490; 0,5243; 9,8617; 0,0335; 0,2753; 990,0000; 1016,0000; 510,0000; 503,0000; 509,0000; 511,0000; 509,0000; 0,0000
61; 15605; 26,7800; 28,5100; -9,6319; -0,3208; 0,4860; 9,9335; 0,1197; 0,2945; 993,0000; 1017,0000; 510,0000; 505,0000; 510,0000; 509,0000; 511,0000; 0,0000
62; 15620; 26,7800; 28,5100; -9,6582; -0,3376; 0,5315; 9,8737; 0,1125; 0,2801; 995,0000; 1016,0000; 510,0000; 504,0000; 511,0000; 510,0000; 509,0000; 0,0000
63; 15631; 26,7800; 28,5100; -9,6199; -0,3352; 0,4693; 9,8952; 0,1341; 0,2873; 990,0000; 1016,0000; 510,0000; 502,0000; 510,0000; 510,0000; 505,0000; 0,0000
64; 15641; 26,7800; 28,5100; -9,6367; -0,3496; 0,5626; 9,9144; 0,0790; 0,2825; 990,0000; 1016,0000; 510,0000; 503,0000; 509,0000; 510,0000; 513,0000; 0,0000
65; 15655; 26,7800; 28,5100; -9,6175; -0,2849; 0,5100; 9,8857; 0,0551; 0,3567; 991,0000; 1017,0000; 510,0000; 503,0000; 509,0000; 509,0000; 509,0000; 0,0000
66; 15665; 26,7800; 28,5100; -9,6031; -0,3400; 0,5171; 9,9240; 0,1508; 0,3089; 990,0000; 1016,0000; 508,0000; 505,0000; 511,0000; 508,0000; 510,0000; 0,0000
67; 15676; 26,7800; 28,5100; -9,6462; -0,3280; 0,5315; 9,9383; 0,0790; 0,2897; 988,0000; 1016,0000; 508,0000; 503,0000; 509,0000; 508,0000; 510,0000; 0,0000
68; 15690; 26,7800; 28,5100; -9,6630; -0,3208; 0,4788; 9,9886; 0,1221; 0,2514; 994,0000; 1017,0000; 510,0000; 504,0000; 509,0000; 510,0000; 510,0000; 0,0000
69; 15700; 26,7800; 28,5100; -9,6486; -0,2634; 0,5052; 9,9407; 0,0383; 0,3184; 990,0000; 1017,0000; 511,0000; 505,0000; 510,0000; 508,0000; 508,0000; 0,0000
70; 15711; 26,7800; 28,5100; -9,6199; -0,2394; 0,4980; 9,9168; 0,0766; 0,2442; 992,0000; 1017,0000; 513,0000; 504,0000; 511,0000; 508,0000; 510,0000; 0,0000
71; 15721; 26,7800; 28,5100; -9,6199; -0,3184; 0,5411; 9,8833; 0,0622; 0,3208; 990,0000; 1016,0000; 511,0000; 504,0000; 510,0000; 508,0000; 511,0000; 0,0000
72; 15736; 26,7800; 28,5100; -9,6391; -0,2897; 0,5674; 9,9742; 0,0575; 0,2729; 994,0000; 1018,0000; 511,0000; 505,0000; 511,0000; 511,0000; 511,0000; 0,0000
73; 15747; 26,7800; 28,5100; -9,6271; -0,2586; 0,5363; 9,9455; 0,1173; 0,2753; 995,0000; 1016,0000; 511,0000; 504,0000; 510,0000; 510,0000; 512,0000; 0,0000
74; 15757; 26,7800; 28,5100; -9,6438; -0,2346; 0,4693; 9,9144; 0,1197; 0,3160; 991,0000; 1017,0000; 510,0000; 502,0000; 511,0000; 509,0000; 510,0000; 0,0000
75; 15773; 26,7800; 28,5100; -9,6343; -0,2825; 0,5986; 9,9551; 0,0718; 0,2658; 996,0000; 1016,0000; 511,0000; 505,0000; 510,0000; 509,0000; 510,0000; 0,0000
76; 15783; 26,7800; 28,5100; -9,5888; -0,2969; 0,4741; 9,9455; 0,0551; 0,2729; 991,0000; 1018,0000; 511,0000; 505,0000; 508,0000; 510,0000; 509,0000; 0,0000
77; 15794; 26,7800; 28,5100; -9,7229; -0,2658; 0,5531; 10,0102; 0,1508; 0,2969; 990,0000; 1017,0000; 511,0000; 503,0000; 513,0000; 507,0000; 511,0000; 0,0000
78; 15808; 26,7800; 28,5100; -9,6271; -0,2346; 0,5291; 9,9096; 0,0239; 0,3136; 994,0000; 1016,0000; 509,0000; 504,0000; 510,0000; 510,0000; 508,0000; 0,0000
79; 15819; 26,7800; 28,5100; -9,6510; -0,2969; 0,5578; 9,9192; 0,0814; 0,3591; 990,0000; 1017,0000; 510,0000; 503,0000; 510,0000; 507,0000; 508,0000; 0,0000
80; 15829; 26,7800; 28,5100; -9,6774; -0,2969; 0,6297; 9,9335; 0,0838; 0,3376; 995,0000; 1017,0000; 513,0000; 504,0000; 510,0000; 510,0000; 510,0000; 0,0000
81; 15843; 26,7800; 28,5100; -9,6343; -0,2897; 0,5435; 9,9288; 0,0383; 0,2969; 990,0000; 1016,0000; 512,0000; 503,0000; 510,0000; 510,0000; 511,0000; 0,0000
82; 15854; 26,7800; 28,5100; -9,6319; -0,2682; 0,5315; 9,8450; 0,1987; 0,2705; 994,0000; 1016,0000; 513,0000; 505,0000; 510,0000; 512,0000; 511,0000; 0,0000
83; 15864; 26,7800; 28,5100; -9,6223; -0,3208; 0,5124; 9,9551; 0,0694; 0,3687; 992,0000; 1017,0000; 511,0000; 504,0000; 509,0000; 511,0000; 511,0000; 0,0000
84; 15875; 26,7800; 28,5100; -9,6223; -0,2658; 0,4956; 9,8569; 0,0910; 0,3424; 990,0000; 1016,0000; 509,0000; 502,0000; 511,0000; 509,0000; 510,0000; 0,0000
85; 15890; 26,7800; 28,5100; -9,6367; -0,2849; 0,6009; 9,9599; 0,1101; 0,2777; 994,0000; 1019,0000; 509,0000; 504,0000; 508,0000; 509,0000; 509,0000; 0,0000
86; 15900; 26,7800; 28,5100; -9,6486; -0,3089; 0,6321; 9,9192; 0,1844; 0,2682; 990,0000; 1018,0000; 511,0000; 504,0000; 509,0000; 508,0000; 509,0000; 0,0000
87; 15911; 26,7800; 28,5100; -9,7061; -0,3017; 0,4429; 9,9551; 0,0503; 0,2562; 995,0000; 1017,0000; 511,0000; 503,0000; 511,0000; 510,0000; 511,0000; 0,0000
88; 15926; 26,7800; 28,5100; -9,6558; -0,2562; 0,5339; 9,9048; 0,1125; 0,3065; 995,0000; 1018,0000; 512,0000; 504,0000; 509,0000; 507,0000; 509,0000; 0,0000
89; 15937; 26,7800; 28,5100; -9,6438; -0,2921; 0,5028; 9,9240; 0,0718; 0,2514; 993,0000; 1016,0000; 510,0000; 505,0000; 511,0000; 510,0000; 509,0000; 0,0000
90; 15947; 26,7800; 28,5100; -9,6462; -0,2849; 0,4501; 9,9599; 0,1149; 0,2777; 989,0000; 1016,0000; 511,0000; 502,0000; 510,0000; 509,0000; 509,0000; 0,0000
91; 15961; 26,7800; 28,5100; -9,6798; -0,3352; 0,4980; 9,9168; 0,0694; 0,2873; 991,0000; 1016,0000; 511,0000; 505,0000; 509,0000; 510,0000; 509,0000; 0,0000
92; 15972; 26,7800; 28,5100; -9,5672; -0,3136; 0,5076; 9,9431; 0,1437; 0,3041; 990,0000; 1020,0000; 510,0000; 504,0000; 509,0000; 509,0000; 510,0000; 0,0000
93; 15982; 26,7800; 28,5100; -9,6343; -0,2777; 0,5171; 9,9024; 0,1149; 0,2442; 990,0000; 1017,0000; 510,0000; 503,0000; 510,0000; 507,0000; 510,0000; 0,0000
94; 15996; 26,7800; 28,5100; -9,6630; -0,2873; 0,5052; 9,9575; 0,0934; 0,3328; 992,0000; 1017,0000; 510,0000; 502,0000; 510,0000; 508,0000; 510,0000; 0,0000
95; 16006; 26,7800; 28,5100; -9,5912; -0,3089; 0,5866; 9,9527; 0,1700; 0,3472; 992,0000; 1017,0000; 510,0000; 504,0000; 511,0000; 508,0000; 510,0000; 0,0000
96; 16017; 26,7800; 28,5100; -9,6079; -0,2801; 0,5267; 9,8785; 0,0790; 0,2849; 990,0000; 1016,0000; 512,0000; 505,0000; 511,0000; 510,0000; 510,0000; 0,0000
97; 16027; 26,7800; 28,5100; -9,6606; -0,3232; 0,4453; 9,9192; 0,1197; 0,2514; 990,0000; 1016,0000; 511,0000; 503,0000; 511,0000; 507,0000; 510,0000; 0,0000
98; 16042; 26,7800; 28,5100; -9,6007; -0,2610; 0,5722; 9,9048; 0,0766; 0,3639; 995,0000; 1016,0000; 512,0000; 505,0000; 510,0000; 509,0000; 511,0000; 0,0000
99; 16053; 26,7800; 28,5100; -9,6295; -0,2634; 0,4118; 9,9431; 0,1532; 0,2634; 995,0000; 1016,0000; 511,0000; 504,0000; 510,0000; 509,0000; 510,0000; 0,0000
100; 16063; 26,7800; 28,5100; -9,6175; -0,2753; 0,6608; 9,9671; 0,0862; 0,3017; 992,0000; 1017,0000; 510,0000; 504,0000; 509,0000; 509,0000; 512,0000; 0,0000
101; 16078; 26,7800; 28,5100; -9,6654; -0,2801; 0,5171; 9,9551; 0,1053; 0,2682; 995,0000; 1017,0000; 510,0000; 505,0000; 509,0000; 509,0000; 512,0000; 0,0000
102; 16089; 26,7800; 28,5100; -9,6295; -0,2705; 0,5028; 9,9862; 0,0814; 0,2538; 993,0000; 1016,0000; 509,0000; 502,0000; 509,0000; 509,0000; 511,0000; 0,0000
103; 16099; 26,7800; 28,5100; -9,6223; -0,3112; 0,5315; 9,9479; 0,0838; 0,2298; 994,0000; 1016,0000; 510,0000; 505,0000; 511,0000; 509,0000; 511,0000; 0,0000
104; 16113; 26,7800; 28,5100; -9,6774; -0,2801; 0,5650; 9,9120; 0,1987; 0,2945; 989,0000; 1016,0000; 511,0000; 503,0000; 508,0000; 509,0000; 511,0000; 0,0000
105; 16123; 26,7800; 28,5100; -9,6941; -0,3208; 0,5674; 9,9144; 0,1125; 0,3400; 990,0000; 1017,0000; 511,0000; 505,0000; 513,0000; 509,0000; 510,0000; 0,0000
106; 16134; 26,7800; 28,5100; -9,5696; -0,2873; 0,5650; 9,9264; 0,0958; 0,2610; 991,0000; 1019,0000; 510,0000; 505,0000; 509,0000; 510,0000; 513,0000; 0,0000
107; 16148; 26,7800; 28,5200; -9,6702; -0,3089; 0,4860; 9,9742; 0,1460; 0,2538; 996,0000; 1016,0000; 511,0000; 503,0000; 509,0000; 509,0000; 512,0000; 0,0000
108; 16159; 26,7800; 28,5200; -9,6438; -0,2562; 0,5578; 9,9551; 0,0742; 0,2921; 996,0000; 1017,0000; 508,0000; 503,0000; 511,0000; 508,0000; 510,0000; 0,0000
109; 16169; 26,7900; 28,5200; -9,6462; -0,2586; 0,5387; 9,9048; 0,1173; 0,3256; 991,0000; 1017,0000; 512,0000; 504,0000; 511,0000; 510,0000; 508,0000; 0,0000
110; 16184; 26,7900; 28,5200; -9,6103; -0,2945; 0,6393; 9,9359; 0,0479; 0,2777; 995,0000; 1017,0000; 510,0000; 504,0000; 510,0000; 509,0000; 511,0000; 0,0000
111; 16194; 26,7900; 28,5200; -9,6678; -0,2682; 0,6249; 9,9407; 0,0982; 0,3136; 991,0000; 1017,0000; 510,0000; 504,0000; 508,0000; 510,0000; 510,0000; 0,0000
112; 16205; 26,7900; 28,5200; -9,6941; -0,2849; 0,5650; 9,9479; 0,0790; 0,2251; 993,0000; 1016,0000; 511,0000; 505,0000; 509,0000; 510,0000; 511,0000; 0,0000
113; 16216; 26,7900; 28,5200; -9,6055; -0,3496; 0,5818; 9,8737; 0,1556; 0,2658; 995,0000; 1017,0000; 510,0000; 504,0000; 510,0000; 510,0000; 511,0000; 0,0000
114; 16230; 26,7900; 28,5200; -9,6151; -0,2897; 0,3950; 9,9240; 0,0407; 0,2682; 995,0000; 1016,0000; 511,0000; 503,0000; 511,0000; 510,0000; 510,0000; 0,0000
115; 16241; 26,7900; 28,5200; -9,6247; -0,2921; 0,4357; 9,9455; 0,1245; 0,2849; 995,0000; 1017,0000; 511,0000; 506,0000; 508,0000; 510,0000; 509,0000; 0,0000
116; 16252; 26,7900; 28,5200; -9,7037; -0,2801; 0,4884; 9,9072; 0,0551; 0,2705; 995,0000; 1017,0000; 512,0000; 503,0000; 507,0000; 510,0000; 512,0000; 0,0000
117; 16266; 26,7900; 28,5200; -9,6199; -0,2538; 0,5722; 9,9311; 0,0934; 0,2993; 990,0000; 1017,0000; 510,0000; 504,0000; 508,0000; 509,0000; 509,0000; 0,0000
118; 16277; 26,7900; 28,5200; -9,6845; -0,3017; 0,5411; 9,8881; 0,0144; 0,2921; 990,0000; 1017,0000; 510,0000; 502,0000; 506,0000; 509,0000; 513,0000; 0,0000
119; 16287; 26,7900; 28,5200; -9,6367; -0,2538; 0,5004; 9,9503; 0,0670; 0,3017; 990,0000; 1016,0000; 511,0000; 503,0000; 509,0000; 509,0000; 511,0000; 0,0000
120; 16301; 26,7900; 28,5200; -9,6726; -0,2538; 0,5890; 9,9311; 0,1245; 0,2873; 993,0000; 1017,0000; 508,0000; 504,0000; 510,0000; 509,0000; 510,0000; 0,0000
121; 16311; 26,7900; 28,5200; -9,6271; -0,3184; 0,5052; 9,9455; 0,1125; 0,3136; 998,0000; 1017,0000; 511,0000; 505,0000; 510,0000; 508,0000; 511,0000; 0,0000
122; 16322; 26,7900; 28,5200; -9,6007; -0,3208; 0,5411; 9,9647; 0,1053; 0,3208; 993,0000; 1017,0000; 512,0000; 504,0000; 510,0000; 509,0000; 510,0000; 0,0000
123; 16337; 26,7900; 28,5200; -9,6606; -0,2969; 0,4908; 9,9168; 0,1101; 0,3065; 993,0000; 1017,0000; 510,0000; 501,0000; 509,0000; 507,0000; 511,0000; 0,0000
124; 16347; 26,7900; 28,5200; -9,6678; -0,2777; 0,5674; 9,9742; 0,0622; 0,2346; 991,0000; 1016,0000; 510,0000; 504,0000; 508,0000; 508,0000; 511,0000; 0,0000
125; 16358; 26,7900; 28,5200; -9,6223; -0,2514; 0,5938; 9,9288; 0,1125; 0,2897; 997,0000; 1017,0000; 509,0000; 506,0000; 510,0000; 507,0000; 510,0000; 0,0000
126; 16368; 26,7800; 28,5200; -9,5505; -0,2873; 0,5363; 9,9335; 0,1125; 0,3232; 992,0000; 1016,0000; 511,0000; 502,0000; 510,0000; 511,0000; 511,0000; 0,0000
127; 16385; 26,7800; 28,5200; -9,6534; -0,2753; 0,3950; 9,9695; 0,0934; 0,3400; 991,0000; 1017,0000; 510,0000; 504,0000; 511,0000; 510,0000; 511,0000; 0,0000
128; 16395; 26,7800; 28,5200; -9,6247; -0,2658; 0,5722; 9,9048; 0,0910; 0,2825; 994,0000; 1017,0000; 511,0000; 502,0000; 509,0000; 510,0000; 511,0000; 0,0000
129; 16406; 26,7800; 28,5200; -9,6462; -0,3112; 0,4214; 9,9455; 0,0886; 0,3112; 993,0000; 1017,0000; 510,0000; 502,0000; 509,0000; 509,0000; 512,0000; 0,0000
130; 16420; 26,7800; 28,5200; -9,6893; -0,2705; 0,5578; 9,9551; 0,0742; 0,2873; 991,0000; 1016,0000; 511,0000; 505,0000; 509,0000; 510,0000; 511,0000; 0,0000
131; 16430; 26,7800; 28,5200; -9,5936; -0,2442; 0,4741; 10,0149; 0,0790; 0,3855; 989,0000; 1016,0000; 511,0000; 503,0000; 511,0000; 510,0000; 510,0000; 0,0000
132; 16441; 26,7800; 28,5200; -9,6175; -0,2945; 0,5124; 9,8857; 0,0982; 0,2586; 990,0000; 1016,0000; 512,0000; 504,0000; 511,0000; 510,0000; 512,0000; 0,0000
133; 16454; 26,7800; 28,5200; -9,6462; -0,2538; 0,5962; 9,9623; 0,0862; 0,2825; 989,0000; 1018,0000; 511,0000; 505,0000; 509,0000; 509,0000; 510,0000; 0,0000
