#; CPU time in ms; temp1 in C; temp2 in C; ax1 in m/s^2; ay1 in m/s^2; az1 in m/s^2; ax2 in m/s^2; ay2 in m/s^2; az2 in m/s^2; volt1; volt2; cur1; cur2; cur3; cur4; cur5; speed in m/s
895; 111356; 33.49; 25.97; -9.62; -0.28; 0.45; 9.86; 0.11; 0.26; 930.00; 965.00; 497.00; 508.00; 524.00; 508.00; 511.00; 0.00
896; 111456; 33.49; 25.97; -9.49; -0.19; 0.69; 9.85; -0.04; 0.37; 948.00; 980.00; 496.00; 497.00; 514.00; 507.00; 520.00; 0.00
897; 111556; 33.49; 25.97; -9.71; -0.29; 0.48; 9.98; 0.11; 0.51; 966.00; 955.00; 496.00; 493.00; 499.00; 505.00; 518.00; 0.00
898; 111656; 33.49; 25.96; -9.58; -0.23; 0.48; 9.89; 0.16; 0.17; 925.00; 1023.00; 496.00; 513.00; 492.00; 509.00; 530.00; 0.00
899; 111756; 33.50; 25.96; -9.69; -0.38; 0.59; 9.88; -0.01; 0.44; 950.00; 984.00; 495.00; 525.00; 499.00; 509.00; 519.00; 0.00
900; 111856; 33.50; 25.96; -9.73; -0.28; 0.52; 9.96; 0.06; 0.01; 939.00; 1023.00; 494.00; 520.00; 516.00; 507.00; 520.00; 0.00
901; 111956; 33.51; 25.97; -9.64; -0.25; 0.58; 9.78; 0.05; 0.30; 940.00; 971.00; 497.00; 509.00; 525.00; 507.00; 513.00; 0.00
902; 112056; 33.51; 25.97; -9.53; -0.04; 0.55; 10.03; 0.40; 0.15; 957.00; 983.00; 495.00; 496.00; 519.00; 507.00; 517.00; 0.00
903; 112156; 33.51; 25.96; -9.66; -0.25; 0.47; 9.89; 0.15; 0.27; 981.00; 1023.00; 499.00; 495.00; 499.00; 505.00; 516.00; 0.00
904; 112256; 33.52; 25.97; -9.72; -0.34; 0.56; 9.89; 0.06; 0.34; 939.00; 973.00; 495.00; 508.00; 500.00; 510.00; 526.00; 0.00
905; 112356; 33.52; 25.97; -9.61; -0.22; 0.45; 9.82; 0.28; 0.44; 952.00; 979.00; 493.00; 520.00; 501.00; 507.00; 514.00; 0.00
906; 112456; 33.53; 25.97; -9.55; -0.33; 0.56; 9.88; 0.03; 0.10; 989.00; 992.00; 496.00; 523.00; 514.00; 511.00; 525.00; 0.00
907; 112556; 33.53; 25.97; -9.66; -0.28; 0.39; 9.95; 0.14; 0.29; 943.00; 969.00; 494.00; 517.00; 521.00; 507.00; 514.00; 0.00
908; 112656; 33.53; 25.97; -9.67; -0.24; 0.56; 9.93; 0.09; 0.14; 965.00; 991.00; 496.00; 500.00; 515.00; 505.00; 521.00; 0.00
909; 112756; 33.54; 25.97; -9.56; -0.34; 0.60; 10.03; 0.06; 0.24; 912.00; 1005.00; 497.00; 495.00; 500.00; 508.00; 511.00; 0.00
910; 112856; 33.54; 25.97; -9.62; -0.17; 0.54; 9.72; 0.08; 0.44; 949.00; 979.00; 492.00; 514.00; 491.00; 509.00; 527.00; 0.00
911; 112956; 33.54; 25.97; -9.64; -0.29; 0.56; 10.07; 0.09; 0.22; 976.00; 1004.00; 496.00; 521.00; 499.00; 511.00; 515.00; 0.00
912; 113056; 33.55; 25.97; -9.59; -0.33; 0.80; 9.81; -0.01; 0.20; 973.00; 958.00; 497.00; 524.00; 515.00; 508.00; 505.00; 0.00
913; 113156; 33.55; 25.97; -9.72; -0.29; 0.49; 9.89; 0.11; 0.43; 958.00; 982.00; 497.00; 512.00; 525.00; 509.00; 524.00; 0.00
914; 113256; 33.56; 25.97; -9.67; -0.20; 0.46; 10.01; 0.16; 0.32; 955.00; 987.00; 493.00; 500.00; 521.00; 509.00; 521.00; 0.00
915; 113356; 33.56; 25.97; -9.75; -0.15; 0.38; 9.88; 0.36; 0.17; 932.00; 1002.00; 495.00; 492.00; 506.00; 506.00; 518.00; 0.00
916; 113456; 33.56; 25.97; -9.71; -0.35; 0.70; 9.93; -0.03; 0.50; 964.00; 991.00; 496.00; 506.00; 493.00; 508.00; 524.00; 0.00
917; 113556; 33.57; 25.97; -9.66; -0.30; 0.52; 9.94; 0.08; 0.35; 927.00; 1019.00; 491.00; 521.00; 496.00; 509.00; 521.00; 0.00
918; 113656; 33.58; 25.97; -9.63; -0.30; 0.26; 9.88; 0.00; 0.57; 925.00; 959.00; 496.00; 526.00; 513.00; 506.00; 511.00; 0.00
919; 113756; 33.58; 25.97; -9.72; -0.28; 0.49; 9.74; 0.11; 0.45; 965.00; 993.00; 496.00; 516.00; 521.00; 508.00; 527.00; 0.00
920; 113856; 33.58; 25.97; -9.51; -0.15; 0.65; 9.89; 0.19; 0.42; 920.00; 985.00; 492.00; 501.00; 519.00; 509.00; 514.00; 0.00
921; 113956; 33.59; 25.97; -9.58; -0.18; 0.62; 10.07; 0.36; 0.56; 985.00; 952.00; 495.00; 494.00; 505.00; 507.00; 534.00; 0.00
922; 114056; 33.60; 25.97; -9.65; -0.30; 0.51; 9.86; 0.02; 0.26; 963.00; 991.00; 496.00; 504.00; 494.00; 507.00; 522.00; 0.00
923; 114156; 33.60; 25.97; -9.68; -0.24; 0.51; 10.02; 0.06; 0.43; 969.00; 951.00; 492.00; 522.00; 500.00; 507.00; 522.00; 0.00
924; 114256; 33.60; 25.97; -9.61; -0.32; 0.63; 9.87; 0.13; 0.32; 932.00; 1023.00; 496.00; 523.00; 512.00; 514.00; 519.00; 0.00
925; 114356; 33.60; 25.97; -9.57; -0.29; 0.83; 9.79; 0.04; 0.35; 964.00; 992.00; 497.00; 515.00; 524.00; 509.00; 523.00; 0.00
926; 114456; 33.61; 25.97; -9.75; -0.25; 0.59; 9.90; -0.03; 0.10; 935.00; 993.00; 494.00; 500.00; 520.00; 509.00; 509.00; 0.00
927; 114556; 33.61; 25.97; -9.56; -0.28; 0.62; 10.00; 0.12; 0.33; 928.00; 966.00; 495.00; 495.00; 502.00; 506.00; 533.00; 0.00
928; 114656; 33.61; 25.97; -9.64; -0.27; 0.78; 10.05; 0.10; 0.17; 955.00; 1002.00; 497.00; 502.00; 494.00; 509.00; 519.00; 0.00
929; 114756; 33.62; 25.97; -9.73; -0.41; 0.48; 9.92; -0.00; 0.33; 959.00; 1023.00; 491.00; 518.00; 493.00; 510.00; 516.00; 0.00
930; 114856; 33.62; 25.97; -9.59; -0.21; 0.45; 9.91; 0.16; 0.36; 979.00; 958.00; 495.00; 525.00; 518.00; 507.00; 529.00; 0.00
931; 114956; 33.63; 25.97; -9.68; -0.33; 0.43; 10.06; 0.06; 0.32; 964.00; 1002.00; 498.00; 516.00; 523.00; 508.00; 519.00; 0.00
932; 115056; 33.63; 25.97; -9.71; -0.25; 0.62; 9.83; 0.12; 0.32; 924.00; 995.00; 491.00; 501.00; 518.00; 509.00; 529.00; 0.00
933; 115156; 33.64; 25.97; -9.68; -0.26; 0.57; 9.96; 0.09; 0.32; 937.00; 1009.00; 494.00; 493.00; 506.00; 509.00; 524.00; 0.00
934; 115256; 33.64; 25.97; -9.72; -0.21; 0.39; 10.34; 0.18; -0.23; 949.00; 977.00; 495.00; 500.00; 495.00; 508.00; 521.00; 0.00
935; 115356; 33.64; 25.97; -9.67; -0.38; 0.53; 9.89; 0.04; 0.67; 927.00; 994.00; 493.00; 516.00; 494.00; 509.00; 529.00; 0.00
936; 115456; 33.65; 25.97; -9.67; -0.26; 0.51; 9.90; 0.09; 0.19; 933.00; 969.00; 495.00; 523.00; 510.00; 506.00; 501.00; 0.00
937; 115556; 33.65; 25.97; -9.65; -0.13; 0.53; 10.20; 0.10; 0.47; 972.00; 984.00; 496.00; 516.00; 522.00; 509.00; 521.00; 0.00
938; 115656; 33.65; 25.97; -9.67; -0.22; 0.54; 9.84; 0.11; 0.53; 966.00; 989.00; 493.00; 500.00; 520.00; 509.00; 530.00; 0.00
939; 115756; 33.66; 25.97; -9.66; -0.29; 0.50; 10.04; 0.15; 0.57; 940.00; 968.00; 495.00; 493.00; 504.00; 508.00; 527.00; 0.00
940; 115856; 33.66; 25.97; -9.80; -0.33; 0.60; 9.71; 0.00; 0.40; 952.00; 980.00; 495.00; 501.00; 495.00; 510.00; 518.00; 0.00
941; 115956; 33.66; 25.97; -9.62; -0.22; 0.53; 10.08; 0.14; 0.49; 965.00; 1000.00; 496.00; 515.00; 498.00; 506.00; 514.00; 0.00
942; 116056; 33.67; 25.97; -9.70; -0.35; 0.46; 10.06; 0.04; 0.38; 937.00; 974.00; 495.00; 525.00; 511.00; 507.00; 528.00; 0.00
943; 116156; 33.67; 25.97; -9.63; -0.44; 0.58; 9.99; -0.05; 0.17; 961.00; 990.00; 497.00; 519.00; 524.00; 507.00; 523.00; 0.00
944; 116256; 33.68; 25.97; -9.68; -0.24; 0.57; 9.89; 0.19; 0.33; 992.00; 1018.00; 495.00; 504.00; 522.00; 507.00; 529.00; 0.00
945; 116356; 33.68; 25.97; -9.61; -0.23; 0.57; 9.87; 0.07; 0.39; 945.00; 969.00; 495.00; 493.00; 508.00; 507.00; 527.00; 0.00
946; 116456; 33.68; 25.97; -9.64; -0.30; 0.56; 10.11; 0.11; 0.38; 954.00; 980.00; 496.00; 498.00; 494.00; 507.00; 517.00; 0.00
947; 116556; 33.69; 25.97; -9.86; -0.29; 0.55; 9.95; 0.00; 0.07; 975.00; 999.00; 497.00; 516.00; 496.00; 508.00; 518.00; 0.00
948; 116656; 33.69; 25.97; -9.75; -0.29; 0.50; 9.93; 0.17; 0.30; 945.00; 971.00; 497.00; 526.00; 509.00; 507.00; 534.00; 0.00
949; 116756; 33.70; 25.97; -9.75; -0.26; 0.72; 9.97; 0.05; 0.43; 968.00; 983.00; 497.00; 520.00; 521.00; 506.00; 513.00; 0.00
950; 116856; 33.70; 25.97; -9.51; -0.03; 0.43; 10.13; 0.51; -0.12; 917.00; 1000.00; 495.00; 507.00; 526.00; 513.00; 516.00; 0.00
951; 116956; 33.71; 25.97; -9.59; -0.24; 0.59; 10.19; -0.09; 0.85; 953.00; 977.00; 496.00; 493.00; 509.00; 505.00; 527.00; 0.00
952; 117056; 33.72; 25.98; -9.61; -0.22; 0.40; 9.93; 0.08; 0.34; 955.00; 982.00; 497.00; 500.00; 493.00; 508.00; 516.00; 0.00
953; 117156; 33.72; 25.97; -9.80; -0.13; 0.47; 10.06; 0.17; -0.01; 927.00; 998.00; 493.00; 514.00; 498.00; 511.00; 516.00; 0.00
954; 117256; 33.72; 25.97; -9.59; -0.23; 0.59; 9.78; 0.14; 0.08; 950.00; 976.00; 495.00; 524.00; 507.00; 508.00; 525.00; 0.00
955; 117356; 33.73; 25.97; -9.59; -0.33; 0.62; 9.98; 0.15; 0.43; 971.00; 975.00; 495.00; 517.00; 519.00; 508.00; 519.00; 0.00
956; 117456; 33.73; 25.97; -9.68; -0.13; 0.71; 10.04; 0.32; -0.09; 924.00; 1023.00; 491.00; 502.00; 530.00; 508.00; 518.00; 0.00
957; 117556; 33.74; 25.97; -9.68; -0.17; 0.61; 9.84; 0.23; -0.05; 959.00; 987.00; 496.00; 494.00; 510.00; 509.00; 524.00; 0.00
958; 117656; 33.74; 25.97; -9.65; -0.23; 0.61; 9.90; 0.13; 0.30; 952.00; 995.00; 495.00; 499.00; 496.00; 510.00; 521.00; 0.00
959; 117756; 33.74; 25.97; -9.79; -0.55; 0.73; 9.78; -0.09; 0.49; 981.00; 959.00; 494.00; 515.00; 498.00; 511.00; 517.00; 0.00
960; 117856; 33.75; 25.97; -9.66; -0.26; 0.48; 9.87; 0.08; 0.34; 955.00; 987.00; 496.00; 524.00; 507.00; 504.00; 525.00; 0.00
961; 117956; 33.75; 25.97; -9.62; -0.27; 0.71; 9.87; 0.08; 0.35; 917.00; 997.00; 496.00; 522.00; 525.00; 506.00; 523.00; 0.00
962; 118056; 33.76; 25.97; -9.66; -0.34; 0.47; 9.91; 0.05; 0.38; 993.00; 950.00; 496.00; 507.00; 525.00; 508.00; 536.00; 0.00
963; 118156; 33.76; 25.97; -9.78; -0.35; 0.43; 9.91; -0.02; 0.43; 969.00; 990.00; 498.00; 491.00; 510.00; 509.00; 524.00; 0.00
964; 118256; 33.77; 25.97; -9.79; -0.34; 0.63; 9.79; -0.03; 0.28; 967.00; 980.00; 494.00; 500.00; 499.00; 507.00; 512.00; 0.00
965; 118356; 33.77; 25.98; -9.64; -0.29; 0.64; 9.97; 0.12; 0.35; 924.00; 1005.00; 495.00; 514.00; 495.00; 505.00; 514.00; 0.00
966; 118456; 33.77; 25.97; -9.79; -0.34; 0.34; 10.00; 0.07; 0.40; 963.00; 991.00; 496.00; 525.00; 505.00; 508.00; 524.00; 0.00
967; 118556; 33.77; 25.97; -9.61; -0.29; 0.63; 9.81; 0.14; 0.45; 978.00; 944.00; 499.00; 519.00; 520.00; 508.00; 523.00; 0.00
968; 118656; 33.78; 25.98; -9.62; -0.27; 0.69; 10.00; 0.14; 0.30; 1001.00; 956.00; 496.00; 506.00; 525.00; 507.00; 502.00; 0.00
969; 118756; 33.78; 25.98; -9.79; -0.29; 0.38; 10.11; 0.12; 0.20; 965.00; 991.00; 496.00; 496.00; 512.00; 506.00; 522.00; 0.00
970; 118856; 33.79; 25.97; -9.59; -0.28; 0.59; 9.98; -0.07; 0.40; 934.00; 986.00; 494.00; 495.00; 500.00; 512.00; 523.00; 0.00
971; 118956; 33.79; 25.97; -9.55; -0.33; 0.68; 9.90; 0.11; 0.45; 930.00; 958.00; 496.00; 512.00; 491.00; 510.00; 524.00; 0.00
972; 119056; 33.79; 25.97; -9.64; -0.20; 0.28; 9.86; 0.38; -0.15; 943.00; 998.00; 495.00; 523.00; 504.00; 509.00; 521.00; 0.00
973; 119156; 33.80; 25.97; -9.63; -0.35; 0.50; 9.92; 0.01; 0.34; 921.00; 994.00; 495.00; 522.00; 519.00; 505.00; 532.00; 0.00
974; 119256; 33.80; 25.97; -9.62; -0.26; 0.60; 9.90; 0.21; 0.33; 943.00; 1023.00; 493.00; 506.00; 526.00; 509.00; 528.00; 0.00
975; 119356; 33.81; 25.97; -9.59; -0.08; 0.64; 10.19; 0.27; 0.44; 960.00; 1000.00; 496.00; 496.00; 513.00; 510.00; 519.00; 0.00
976; 119456; 33.81; 25.97; -9.65; -0.30; 0.65; 9.90; 0.05; 0.22; 968.00; 960.00; 494.00; 497.00; 500.00; 505.00; 532.00; 0.00
977; 119556; 33.81; 25.97; -9.76; -0.22; 0.55; 9.74; 0.13; 0.32; 937.00; 964.00; 497.00; 511.00; 489.00; 507.00; 516.00; 0.00
978; 119656; 33.82; 25.97; -9.64; -0.32; 0.66; 9.78; 0.34; 0.38; 953.00; 981.00; 496.00; 522.00; 503.00; 508.00; 517.00; 0.00
979; 119756; 33.82; 25.97; -9.66; -0.26; 0.52; 10.01; 0.11; 0.35; 992.00; 977.00; 496.00; 519.00; 519.00; 507.00; 515.00; 0.00
980; 119856; 33.83; 25.97; -9.66; -0.22; 0.49; 10.07; 0.15; 0.23; 936.00; 966.00; 497.00; 506.00; 524.00; 506.00; 528.00; 0.00
981; 119956; 33.83; 25.97; -9.73; -0.29; 0.50; 10.00; 0.07; 0.35; 953.00; 978.00; 496.00; 496.00; 518.00; 509.00; 519.00; 0.00
982; 120056; 33.84; 25.97; -9.73; -0.27; 0.58; 10.08; 0.01; 0.38; 997.00; 1023.00; 492.00; 497.00; 499.00; 507.00; 529.00; 0.00
983; 120156; 33.84; 25.97; -9.67; -0.25; 0.50; 9.90; 0.18; 0.17; 941.00; 968.00; 496.00; 510.00; 491.00; 507.00; 515.00; 0.00
984; 120256; 33.84; 25.97; -9.64; -0.25; 0.67; 9.93; 0.02; 0.35; 951.00; 985.00; 493.00; 521.00; 502.00; 509.00; 522.00; 0.00
985; 120356; 33.84; 25.97; -9.73; -0.36; 0.36; 9.96; 0.07; 0.28; 914.00; 994.00; 494.00; 523.00; 518.00; 513.00; 517.00; 0.00
986; 120456; 33.85; 25.97; -9.67; -0.24; 0.60; 9.78; 0.10; 0.26; 945.00; 979.00; 495.00; 509.00; 524.00; 507.00; 528.00; 0.00
987; 120556; 33.85; 25.98; -9.62; -0.35; 0.59; 10.04; 0.11; 0.28; 957.00; 984.00; 495.00; 498.00; 516.00; 508.00; 522.00; 0.00
988; 120656; 33.86; 25.98; -9.63; -0.20; 0.37; 10.01; 0.36; -0.10; 921.00; 1023.00; 500.00; 499.00; 501.00; 510.00; 514.00; 0.00
989; 120756; 33.86; 25.98; -9.63; -0.28; 0.45; 9.96; 0.12; 0.59; 954.00; 978.00; 496.00; 507.00; 491.00; 509.00; 527.00; 0.00
990; 120856; 33.87; 25.97; -9.71; -0.27; 0.40; 9.98; 0.05; 0.43; 954.00; 983.00; 495.00; 520.00; 500.00; 509.00; 521.00; 0.00
991; 120956; 33.87; 25.98; -9.75; -0.26; 0.17; 10.07; 0.27; 0.46; 926.00; 1023.00; 495.00; 523.00; 512.00; 515.00; 519.00; 0.00
992; 121056; 33.87; 25.98; -9.69; -0.40; 0.52; 9.81; 0.06; 0.45; 965.00; 989.00; 498.00; 513.00; 524.00; 505.00; 528.00; 0.00
993; 121156; 33.88; 25.98; -9.58; -0.21; 0.51; 9.99; 0.03; 0.27; 977.00; 977.00; 498.00; 499.00; 521.00; 507.00; 513.00; 0.00
994; 121256; 33.88; 25.97; -9.70; -0.17; 0.57; 10.23; 0.29; 0.05; 923.00; 957.00; 493.00; 497.00; 502.00; 507.00; 513.00; 0.00
995; 121356; 33.89; 25.97; -9.62; -0.24; 0.57; 9.67; 0.17; 0.44; 962.00; 993.00; 496.00; 507.00; 493.00; 507.00; 525.00; 0.00
996; 121456; 33.89; 25.98; -9.66; -0.29; 0.49; 9.84; 0.09; 0.12; 965.00; 958.00; 497.00; 521.00; 495.00; 507.00; 516.00; 0.00
997; 121562; 33.90; 25.98; -9.70; -0.40; 0.73; 9.87; 0.04; 0.22; 932.00; 1014.00; 494.00; 526.00; 509.00; 507.00; 529.00; 0.00
998; 121656; 33.90; 25.98; -9.58; -0.26; 0.50; 9.94; 0.04; 0.15; 964.00; 994.00; 496.00; 513.00; 522.00; 510.00; 523.00; 0.00
999; 121756; 33.91; 25.97; -9.58; -0.22; 0.70; 9.92; 0.07; 0.28; 927.00; 989.00; 496.00; 501.00; 518.00; 509.00; 522.00; 0.00
1000; 121856; 33.91; 25.97; -9.68; -0.29; 0.55; 9.90; 0.12; 0.23; 972.00; 961.00; 494.00; 491.00; 502.00; 505.00; 530.00; 0.00
1001; 121959; 33.91; 25.97; -9.63; -0.33; 0.76; 9.81; 0.09; 0.46; 949.00; 978.00; 496.00; 503.00; 496.00; 510.00; 520.00; 0.00
1002; 122056; 33.92; 25.98; -9.71; -0.26; 0.69; 10.02; 0.08; 0.21; 960.00; 993.00; 493.00; 519.00; 495.00; 509.00; 528.00; 0.00
1003; 122156; 33.92; 25.98; -9.66; -0.34; 0.50; 9.83; 0.08; 0.32; 937.00; 1023.00; 492.00; 524.00; 509.00; 507.00; 515.00; 0.00
1004; 122256; 33.93; 25.97; -9.47; -0.25; 0.75; 9.86; 0.02; 0.70; 954.00; 995.00; 496.00; 518.00; 525.00; 508.00; 519.00; 0.00
1005; 122360; 33.93; 25.98; -9.71; -0.24; 0.54; 9.94; 0.09; 0.39; 935.00; 997.00; 499.00; 502.00; 519.00; 509.00; 529.00; 0.00
1006; 122456; 33.93; 25.97; -9.57; -0.25; 0.59; 9.98; 0.07; 0.52; 936.00; 971.00; 497.00; 492.00; 506.00; 507.00; 515.00; 0.00
1007; 122556; 33.94; 25.98; -9.68; -0.39; 0.67; 10.00; -0.00; 0.36; 971.00; 1015.00; 498.00; 500.00; 495.00; 507.00; 525.00; 0.00
1008; 122656; 33.94; 25.98; -9.55; -0.25; 0.52; 9.84; 0.10; 0.54; 967.00; 1014.00; 498.00; 517.00; 497.00; 508.00; 515.00; 0.00
1009; 122756; 33.95; 25.98; -9.66; -0.28; 0.58; 9.93; 0.08; 0.36; 952.00; 972.00; 496.00; 524.00; 506.00; 506.00; 529.00; 0.00
1010; 122856; 33.95; 25.98; -9.66; -0.41; 0.25; 9.87; 0.05; 0.29; 960.00; 983.00; 494.00; 521.00; 524.00; 510.00; 525.00; 0.00
1011; 122956; 33.96; 25.98; -9.61; -0.31; 0.49; 9.78; 0.20; 0.09; 961.00; 1001.00; 497.00; 505.00; 519.00; 511.00; 524.00; 0.00
1012; 123056; 33.96; 25.98; -9.59; -0.28; 0.52; 9.97; 0.10; 0.18; 946.00; 972.00; 493.00; 495.00; 507.00; 509.00; 530.00; 0.00
1013; 123156; 33.97; 25.98; -9.66; -0.36; 0.34; 9.98; 0.00; 0.29; 958.00; 983.00; 497.00; 503.00; 497.00; 506.00; 524.00; 0.00
1014; 123256; 33.97; 25.97; -9.74; -0.36; 0.55; 9.99; 0.06; 0.41; 917.00; 1004.00; 494.00; 517.00; 492.00; 510.00; 517.00; 0.00
1015; 123356; 33.97; 25.98; -9.67; -0.24; 0.32; 10.00; 0.10; 0.37; 952.00; 985.00; 497.00; 522.00; 508.00; 507.00; 523.00; 0.00
1016; 123456; 33.98; 25.98; -9.68; -0.27; 0.54; 10.02; -0.01; 0.43; 973.00; 1018.00; 496.00; 520.00; 520.00; 507.00; 523.00; 0.00
1017; 123556; 33.98; 25.98; -9.58; -0.31; 0.41; 10.12; 0.17; 0.63; 995.00; 948.00; 495.00; 504.00; 520.00; 509.00; 514.00; 0.00
1018; 123656; 33.99; 25.98; -9.63; -0.34; 0.53; 9.79; 0.09; 0.12; 954.00; 986.00; 497.00; 495.00; 510.00; 510.00; 527.00; 0.00
1019; 123756; 33.99; 25.98; -9.66; -0.30; 0.57; 9.77; -0.04; -0.09; 976.00; 992.00; 497.00; 499.00; 496.00; 509.00; 518.00; 0.00
1020; 123856; 33.99; 25.98; -9.64; -0.37; 0.65; 9.84; -0.03; 0.22; 928.00; 1023.00; 496.00; 512.00; 503.00; 509.00; 533.00; 0.00
1021; 123956; 34.00; 25.98; -9.69; -0.24; 0.45; 9.99; 0.17; 0.20; 966.00; 989.00; 495.00; 524.00; 505.00; 507.00; 524.00; 0.00
1022; 124056; 34.00; 25.98; -9.57; -0.26; 0.56; 9.90; 0.09; 0.26; 924.00; 993.00; 496.00; 522.00; 520.00; 509.00; 513.00; 0.00
1023; 124156; 34.01; 25.98; -9.56; -0.20; 0.71; 9.95; 0.25; 0.34; 929.00; 961.00; 499.00; 504.00; 524.00; 511.00; 515.00; 0.00
1024; 124256; 34.01; 25.98; -9.61; -0.27; 0.62; 9.86; 0.06; 0.28; 964.00; 991.00; 498.00; 494.00; 511.00; 508.00; 521.00; 0.00
1025; 124356; 34.02; 25.98; -9.60; -0.25; 0.66; 9.95; 0.23; 0.36; 931.00; 1023.00; 492.00; 497.00; 499.00; 506.00; 521.00; 0.00
1026; 124456; 34.02; 25.98; -9.58; -0.26; 0.38; 10.08; 0.16; 0.65; 944.00; 961.00; 496.00; 512.00; 490.00; 510.00; 524.00; 0.00
1027; 124556; 34.03; 25.98; -9.67; -0.29; 0.61; 9.90; 0.11; 0.34; 953.00; 978.00; 494.00; 524.00; 502.00; 509.00; 520.00; 0.00
1028; 124656; 34.03; 25.98; -9.62; -0.23; 0.67; 10.00; 0.12; 0.65; 985.00; 947.00; 493.00; 521.00; 519.00; 507.00; 523.00; 0.00
1029; 124756; 34.03; 25.98; -9.64; -0.33; 0.51; 10.09; 0.23; 0.25; 942.00; 1022.00; 493.00; 505.00; 522.00; 509.00; 527.00; 0.00
1030; 124856; 34.04; 25.98; -9.63; -0.31; 0.58; 9.97; 0.01; 0.23; 957.00; 976.00; 496.00; 497.00; 515.00; 509.00; 518.00; 0.00
1031; 124956; 34.04; 25.98; -9.64; -0.26; 0.61; 10.02; 0.14; 0.34; 961.00; 1023.00; 496.00; 497.00; 497.00; 510.00; 525.00; 0.00
1032; 125056; 34.05; 25.98; -9.50; -0.09; 0.29; 9.98; 0.20; 0.52; 935.00; 968.00; 495.00; 509.00; 495.00; 507.00; 529.00; 0.00
1033; 125156; 34.05; 25.98; -9.57; -0.35; 0.54; 10.05; 0.14; 0.31; 962.00; 991.00; 497.00; 523.00; 496.00; 510.00; 514.00; 0.00
1034; 125256; 34.06; 25.98; -9.61; -0.32; 0.57; 9.91; 0.05; 0.21; 975.00; 1023.00; 495.00; 521.00; 517.00; 509.00; 534.00; 0.00
1035; 125356; 34.06; 25.98; -9.64; -0.35; 0.66; 10.00; 0.00; -0.04; 940.00; 971.00; 501.00; 505.00; 524.00; 510.00; 512.00; 0.00
1036; 125456; 34.06; 25.98; -9.65; -0.40; 0.45; 10.07; 0.12; 0.33; 979.00; 1008.00; 493.00; 498.00; 515.00; 506.00; 521.00; 0.00
1037; 125556; 34.07; 25.98; -9.59; -0.24; 0.53; 9.89; 0.10; 0.20; 968.00; 1021.00; 499.00; 500.00; 474.00; 507.00; 519.00; 0.00
1038; 125656; 34.07; 25.98; -9.61; -0.29; 0.52; 10.01; 0.15; 0.26; 944.00; 975.00; 495.00; 509.00; 491.00; 505.00; 511.00; 0.00
1039; 125756; 34.08; 25.98; -9.66; -0.43; 0.30; 9.83; 0.04; 0.13; 960.00; 982.00; 495.00; 520.00; 498.00; 507.00; 516.00; 0.00
1040; 125856; 34.08; 25.98; -9.72; -0.44; 0.54; 9.86; 0.02; 0.35; 968.00; 1002.00; 494.00; 523.00; 516.00; 507.00; 529.00; 0.00
1041; 125956; 34.08; 25.98; -9.52; -0.11; 0.49; 9.89; 0.19; 0.34; 953.00; 974.00; 496.00; 508.00; 526.00; 506.00; 515.00; 0.00
1042; 126056; 34.09; 25.98; -9.54; -0.32; 0.79; 9.81; -0.05; 0.56; 960.00; 988.00; 496.00; 500.00; 517.00; 509.00; 523.00; 0.00
1043; 126156; 34.10; 25.98; -9.62; -0.29; 0.49; 9.98; 0.12; 0.34; 922.00; 1023.00; 495.00; 495.00; 504.00; 513.00; 521.00; 0.00
1044; 126256; 34.10; 25.98; -9.66; -0.30; 0.56; 9.99; 0.11; 0.45; 952.00; 982.00; 495.00; 508.00; 491.00; 507.00; 512.00; 0.00
1045; 126356; 34.10; 25.98; -9.74; -0.25; 0.28; 9.87; 0.21; 0.23; 977.00; 977.00; 495.00; 522.00; 498.00; 507.00; 516.00; 0.00
1046; 126456; 34.11; 25.98; -9.68; -0.23; 0.51; 9.97; 0.19; 0.54; 925.00; 1006.00; 495.00; 526.00; 514.00; 510.00; 508.00; 0.00
1047; 126556; 34.11; 25.98; -9.68; -0.24; 0.56; 9.91; 0.18; 0.19; 958.00; 985.00; 496.00; 511.00; 523.00; 506.00; 528.00; 0.00
1048; 126656; 34.12; 25.98; -9.71; -0.36; 0.32; 9.90; -0.04; 0.49; 926.00; 990.00; 495.00; 500.00; 523.00; 498.00; 523.00; 0.00
1049; 126756; 34.12; 25.98; -9.68; -0.29; 0.54; 9.84; 0.09; 0.12; 977.00; 956.00; 494.00; 491.00; 505.00; 505.00; 534.00; 0.00
1050; 126856; 34.12; 25.98; -9.70; -0.25; 0.52; 10.05; 0.10; 0.29; 962.00; 993.00; 495.00; 504.00; 493.00; 507.00; 524.00; 0.00
1051; 126956; 34.13; 25.98; -9.54; -0.21; 0.39; 9.73; 0.28; 0.61; 980.00; 954.00; 497.00; 521.00; 500.00; 510.00; 520.00; 0.00
1052; 127056; 34.13; 25.98; -9.69; -0.38; 0.55; 9.84; 0.14; 0.04; 925.00; 965.00; 497.00; 524.00; 511.00; 507.00; 514.00; 0.00
1053; 127156; 34.13; 25.98; -9.65; -0.24; 0.51; 9.82; 0.09; 0.05; 950.00; 997.00; 496.00; 516.00; 524.00; 510.00; 521.00; 0.00
1054; 127256; 34.14; 25.98; -9.65; -0.31; 0.63; 9.98; 0.08; 0.23; 974.00; 954.00; 497.00; 497.00; 520.00; 507.00; 517.00; 0.00
