#; CPU time in ms; temp1 in C; temp2 in C; ax1 in m/s^2; ay1 in m/s^2; az1 in m/s^2; ax2 in m/s^2; ay2 in m/s^2; az2 in m/s^2; volt1; volt2; cur1; cur2; cur3; cur4; cur5; speed in m/s
590; 21959; 28,5400; 29,9000; -9,6055; -0,3112; 0,5938; 9,8904; 0,0622; 0,3304; 990,0000; 1015,0000; 510,0000; 504,0000; 510,0000; 509,0000; 509,0000; 0,0000
591; 21969; 28,5400; 29,9000; -9,6367; -0,3400; 0,5363; 9,9072; 0,1341; 0,3112; 991,0000; 1017,0000; 510,0000; 507,0000; 509,0000; 508,0000; 509,0000; 0,0000
592; 21980; 28,5400; 29,9000; -9,6798; -0,2729; 0,5650; 9,9096; 0,0431; 0,3280; 994,0000; 1016,0000; 509,0000; 503,0000; 509,0000; 509,0000; 510,0000; 0,0000
593; 21990; 28,5400; 29,9000; -9,6367; -0,2634; 0,5818; 9,9790; 0,0862; 0,2777; 993,0000; 1017,0000; 511,0000; 505,0000; 510,0000; 510,0000; 510,0000; 0,0000
594; 22005; 28,5400; 29,9000; -9,6486; -0,2849; 0,5004; 9,9000; 0,0790; 0,3280; 991,0000; 1016,0000; 511,0000; 505,0000; 510,0000; 510,0000; 511,0000; 0,0000
595; 22016; 28,5400; 29,9000; -9,6510; -0,2873; 0,5626; 9,9311; 0,1269; 0,2107; 994,0000; 1017,0000; 511,0000; 503,0000; 513,0000; 507,0000; 513,0000; 0,0000
596; 22026; 28,5400; 29,9000; -9,6558; -0,3160; 0,4932; 9,9120; 0,0958; 0,3232; 992,0000; 1016,0000; 509,0000; 507,0000; 509,0000; 508,0000; 511,0000; 0,0000
597; 22041; 28,5400; 29,9000; -9,6654; -0,2849; 0,4621; 9,9671; 0,1030; 0,3017; 994,0000; 1015,0000; 511,0000; 504,0000; 510,0000; 510,0000; 510,0000; 0,0000
598; 22051; 28,5400; 29,9000; -9,6702; -0,2777; 0,5171; 9,9623; 0,1173; 0,2849; 989,0000; 1017,0000; 511,0000; 507,0000; 510,0000; 509,0000; 508,0000; 0,0000
599; 22062; 28,5400; 29,9000; -9,6582; -0,3160; 0,4549; 9,9934; 0,1101; 0,2897; 992,0000; 1017,0000; 510,0000; 504,0000; 511,0000; 509,0000; 511,0000; 0,0000
600; 22076; 28,5400; 29,9000; -9,6295; -0,3879; 0,5842; 9,9359; 0,1341; 0,2825; 990,0000; 1016,0000; 510,0000; 504,0000; 510,0000; 508,0000; 513,0000; 0,0000
601; 22086; 28,5400; 29,9000; -9,5912; -0,2562; 0,5794; 9,8976; 0,0862; 0,2658; 993,0000; 1017,0000; 511,0000; 507,0000; 511,0000; 510,0000; 511,0000; 0,0000
602; 22097; 28,5400; 29,9000; -9,6151; -0,2227; 0,5339; 9,9120; 0,1101; 0,3112; 994,0000; 1016,0000; 511,0000; 505,0000; 512,0000; 509,0000; 511,0000; 0,0000
603; 22110; 28,5400; 29,9000; -9,6462; -0,3041; 0,4286; 9,9216; 0,1365; 0,3184; 990,0000; 1016,0000; 509,0000; 505,0000; 510,0000; 508,0000; 511,0000; 0,0000
604; 22121; 28,5400; 29,9000; -9,6438; -0,2969; 0,5914; 9,8737; 0,1101; 0,3065; 993,0000; 1016,0000; 513,0000; 507,0000; 509,0000; 509,0000; 511,0000; 0,0000
605; 22131; 28,5400; 29,9000; -9,6031; -0,2777; 0,5411; 9,9168; 0,1030; 0,2921; 990,0000; 1016,0000; 510,0000; 504,0000; 508,0000; 509,0000; 511,0000; 0,0000
606; 22146; 28,5400; 29,9000; -9,6534; -0,2418; 0,5124; 9,9096; 0,1197; 0,2897; 992,0000; 1016,0000; 511,0000; 503,0000; 510,0000; 509,0000; 510,0000; 0,0000
607; 22157; 28,5400; 29,9000; -9,7013; -0,3065; 0,5171; 9,9311; 0,0742; 0,2514; 997,0000; 1015,0000; 511,0000; 507,0000; 508,0000; 508,0000; 508,0000; 0,0000
608; 22167; 28,5400; 29,9000; -9,6845; -0,2298; 0,5243; 9,8761; 0,1125; 0,3256; 994,0000; 1015,0000; 510,0000; 506,0000; 508,0000; 508,0000; 511,0000; 0,0000
609; 22178; 28,5400; 29,9000; -9,6798; -0,3136; 0,5483; 9,9479; 0,1556; 0,2155; 991,0000; 1019,0000; 511,0000; 505,0000; 509,0000; 509,0000; 511,0000; 0,0000
610; 22193; 28,5400; 29,9000; -9,6295; -0,2873; 0,4980; 9,9695; 0,0982; 0,2753; 990,0000; 1017,0000; 510,0000; 503,0000; 510,0000; 510,0000; 510,0000; 0,0000
611; 22203; 28,5400; 29,9000; -9,6893; -0,2658; 0,4812; 9,9742; 0,0838; 0,2011; 991,0000; 1015,0000; 511,0000; 505,0000; 510,0000; 509,0000; 509,0000; 0,0000
612; 22214; 28,5400; 29,9000; -9,6822; -0,2825; 0,4788; 9,9168; 0,0694; 0,3208; 990,0000; 1016,0000; 511,0000; 508,0000; 511,0000; 510,0000; 511,0000; 0,0000
613; 22227; 28,5400; 29,9000; -9,5624; -0,2514; 0,5674; 9,9431; 0,0694; 0,2849; 990,0000; 1016,0000; 510,0000; 506,0000; 511,0000; 510,0000; 509,0000; 0,0000
614; 22238; 28,5400; 29,9000; -9,6295; -0,2825; 0,5459; 9,9216; 0,1508; 0,3208; 990,0000; 1017,0000; 512,0000; 505,0000; 508,0000; 509,0000; 510,0000; 0,0000
615; 22248; 28,5400; 29,9000; -9,6103; -0,2610; 0,5411; 9,9240; 0,0431; 0,2873; 989,0000; 1015,0000; 512,0000; 505,0000; 509,0000; 509,0000; 510,0000; 0,0000
616; 22262; 28,5400; 29,9000; -9,6079; -0,3208; 0,5052; 9,9742; 0,0742; 0,2490; 994,0000; 1016,0000; 511,0000; 504,0000; 512,0000; 512,0000; 514,0000; 0,0000
617; 22273; 28,5400; 29,9000; -9,6271; -0,3352; 0,5602; 9,9623; 0,1077; 0,3496; 990,0000; 1015,0000; 511,0000; 507,0000; 509,0000; 509,0000; 508,0000; 0,0000
618; 22283; 28,5400; 29,9000; -9,6510; -0,2849; 0,5028; 9,9383; 0,0670; 0,2921; 994,0000; 1017,0000; 510,0000; 505,0000; 510,0000; 509,0000; 512,0000; 0,0000
619; 22307; 28,5400; 29,9000; -9,5840; -0,3424; 0,4836; 9,8809; 0,1508; 0,2298; 990,0000; 1016,0000; 512,0000; 505,0000; 508,0000; 510,0000; 511,0000; 0,0000
620; 22318; 28,5400; 29,9000; -9,6654; -0,3280; 0,5339; 9,9599; 0,0263; 0,3352; 992,0000; 1016,0000; 509,0000; 505,0000; 512,0000; 510,0000; 510,0000; 0,0000
621; 22329; 28,5400; 29,9000; -9,6678; -0,2705; 0,5339; 9,9335; 0,1580; 0,3280; 990,0000; 1017,0000; 513,0000; 505,0000; 509,0000; 507,0000; 511,0000; 0,0000
622; 22339; 28,5400; 29,9000; -9,6151; -0,2873; 0,5339; 9,9407; 0,0790; 0,3065; 991,0000; 1017,0000; 510,0000; 506,0000; 511,0000; 510,0000; 508,0000; 0,0000
623; 22353; 28,5400; 29,9000; -9,6462; -0,2610; 0,5100; 9,9958; 0,1341; 0,3017; 993,0000; 1016,0000; 511,0000; 506,0000; 511,0000; 509,0000; 509,0000; 0,0000
624; 22364; 28,5400; 29,9000; -9,6367; -0,3041; 0,5531; 9,9359; 0,0694; 0,3256; 990,0000; 1016,0000; 512,0000; 506,0000; 510,0000; 509,0000; 509,0000; 0,0000
625; 22374; 28,5400; 29,9000; -9,6367; -0,2705; 0,4717; 9,9695; 0,0862; 0,2849; 992,0000; 1016,0000; 511,0000; 505,0000; 510,0000; 510,0000; 512,0000; 0,0000
626; 22389; 28,5400; 29,9000; -9,6127; -0,2801; 0,4549; 9,9407; 0,0790; 0,3065; 993,0000; 1016,0000; 510,0000; 507,0000; 509,0000; 507,0000; 510,0000; 0,0000
627; 22400; 28,5400; 29,9000; -9,6558; -0,3017; 0,4956; 9,9311; 0,0000; 0,3041; 989,0000; 1017,0000; 510,0000; 506,0000; 510,0000; 509,0000; 510,0000; 0,0000
628; 22410; 28,5400; 29,9000; -9,6295; -0,2682; 0,5171; 9,8617; 0,0814; 0,2610; 993,0000; 1016,0000; 512,0000; 504,0000; 511,0000; 508,0000; 512,0000; 0,0000
629; 22425; 28,5400; 29,9000; -9,6582; -0,2825; 0,5626; 9,9431; 0,0766; 0,3424; 995,0000; 1016,0000; 511,0000; 505,0000; 509,0000; 508,0000; 512,0000; 0,0000
630; 22436; 28,5400; 29,9000; -9,6175; -0,0599; 0,5411; 8,9543; -0,2514; 0,2873; 994,0000; 1016,0000; 510,0000; 504,0000; 509,0000; 510,0000; 510,0000; 0,0000
631; 22446; 28,5400; 29,9000; -8,4994; -0,4357; 0,6033; 10,0149; 0,4429; -0,7757; 989,0000; 1016,0000; 510,0000; 505,0000; 509,0000; 509,0000; 510,0000; 0,0000
632; 22460; 28,5400; 29,9000; -9,2656; -0,5842; 0,7997; 10,6135; 0,5052; 0,7422; 992,0000; 1016,0000; 509,0000; 504,0000; 510,0000; 510,0000; 509,0000; 0,0000
633; 22470; 28,5400; 29,9000; -10,0197; -0,1556; 0,3136; 9,7731; 0,0455; 0,0814; 990,0000; 1016,0000; 511,0000; 505,0000; 509,0000; 508,0000; 511,0000; 0,0000
634; 22481; 28,5400; 29,9000; -9,5864; -0,2873; 0,5363; 9,7659; 0,1077; 0,1101; 994,0000; 1017,0000; 511,0000; 505,0000; 511,0000; 507,0000; 511,0000; 0,0000
635; 22494; 28,5400; 29,9000; -9,5984; -0,3711; 0,4310; 9,8857; 0,1149; 0,4118; 991,0000; 1016,0000; 510,0000; 507,0000; 510,0000; 510,0000; 512,0000; 0,0000
636; 22505; 28,5400; 29,9000; -9,6750; -0,3663; 0,5171; 9,8545; 0,0670; -0,0192; 996,0000; 1017,0000; 511,0000; 506,0000; 510,0000; 510,0000; 512,0000; 0,0000
637; 22515; 28,5400; 29,9000; -9,4978; -0,3208; 0,5100; 10,0628; 0,1652; 0,4812; 991,0000; 1017,0000; 511,0000; 504,0000; 511,0000; 508,0000; 510,0000; 0,0000
638; 22526; 28,5400; 29,9000; -9,7324; -0,2227; 0,5483; 9,5624; 0,0335; 0,3089; 991,0000; 1016,0000; 513,0000; 507,0000; 510,0000; 510,0000; 514,0000; 0,0000
639; 22541; 28,5400; 29,9000; -9,5409; -0,3232; 0,4357; 11,6191; 0,1245; 3,0478; 990,0000; 1016,0000; 511,0000; 503,0000; 508,0000; 511,0000; 512,0000; 0,0000
640; 22551; 28,5400; 29,9000; -9,4643; -0,3567; -0,4357; 8,5377; -0,1700; -1,5012; 993,0000; 1015,0000; 511,0000; 504,0000; 509,0000; 510,0000; 511,0000; 0,0095
641; 22562; 28,5400; 29,9000; -9,6726; -0,3041; 0,3232; 11,0277; 0,5866; 0,3065; 993,0000; 1016,0000; 513,0000; 505,0000; 511,0000; 509,0000; 511,0000; 0,0000
642; 22577; 28,5400; 29,9000; -9,4403; -0,1604; -0,4788; 9,8234; 0,1317; -0,0096; 990,0000; 1017,0000; 510,0000; 506,0000; 508,0000; 509,0000; 512,0000; 0,0000
643; 22587; 28,5400; 29,9000; -10,0030; -0,2825; 0,9266; 10,2711; 0,0646; 0,6153; 990,0000; 1018,0000; 509,0000; 507,0000; 511,0000; 510,0000; 512,0000; 0,0000
644; 22598; 28,5400; 29,9000; -9,5505; -0,3639; 0,3496; 9,7324; 0,1365; 0,0910; 991,0000; 1020,0000; 512,0000; 505,0000; 509,0000; 507,0000; 512,0000; 0,0000
645; 22611; 28,5400; 29,9000; -9,6917; -0,3232; 0,9002; 9,8210; 0,0982; 0,3089; 993,0000; 1016,0000; 513,0000; 505,0000; 509,0000; 509,0000; 509,0000; 0,0000
646; 22622; 28,5400; 29,9000; -9,4188; -0,3496; 0,0383; 10,0197; 0,1604; 0,3280; 995,0000; 1016,0000; 512,0000; 504,0000; 510,0000; 507,0000; 511,0000; 0,0000
647; 22633; 28,5400; 29,9000; -10,0078; -0,2442; 0,8499; 10,0102; 0,1556; 0,2729; 953,0000; 1008,0000; 524,0000; 501,0000; 496,0000; 509,0000; 513,0000; 0,0000
648; 22646; 28,5400; 29,9000; -9,4379; -0,2921; 0,2251; 9,8545; 0,1484; 0,5770; 973,0000; 951,0000; 525,0000; 504,0000; 499,0000; 506,0000; 526,0000; 0,0000
649; 22657; 28,5400; 29,9000; -9,6774; -0,2586; 0,7398; 9,6343; 0,0910; 0,1963; 934,0000; 973,0000; 529,0000; 502,0000; 506,0000; 507,0000; 502,0000; 0,0000
650; 22667; 28,5400; 29,9000; -9,5505; -0,1053; 0,3519; 10,1059; 0,1125; 0,6728; 991,0000; 962,0000; 525,0000; 504,0000; 517,0000; 504,0000; 528,0000; 0,0000
651; 22682; 28,5400; 29,9000; -9,3254; -0,0048; 0,4094; 10,0796; 0,2490; 0,3783; 930,0000; 947,0000; 522,0000; 501,0000; 526,0000; 510,0000; 536,0000; 0,0000
652; 22693; 28,5400; 29,9000; -9,9216; -0,3065; 0,6919; 9,8857; 0,2682; 0,5339; 933,0000; 1018,0000; 508,0000; 503,0000; 526,0000; 510,0000; 530,0000; 0,0000
653; 22703; 28,5400; 29,9000; -9,5146; -0,2514; 0,3112; 9,9982; 0,1460; 0,0239; 901,0000; 1023,0000; 491,0000; 505,0000; 518,0000; 506,0000; 528,0000; 0,0000
654; 22714; 28,5400; 29,9000; -9,8521; -0,4908; 0,5435; 9,9742; -0,1939; 0,3567; 927,0000; 972,0000; 495,0000; 502,0000; 506,0000; 508,0000; 517,0000; 0,0000
655; 22728; 28,5400; 29,9000; -9,7348; -0,6728; 0,5626; 9,9910; -0,4405; 0,3998; 936,0000; 955,0000; 504,0000; 503,0000; 491,0000; 509,0000; 523,0000; 0,0000
656; 22739; 28,5400; 29,9000; -9,7612; -0,2586; 0,4429; 10,0317; 0,1101; 0,5722; 954,0000; 979,0000; 527,0000; 506,0000; 496,0000; 508,0000; 512,0000; 0,0000
657; 22750; 28,5400; 29,9000; -9,6486; -0,4860; 0,4357; 9,9168; 0,0886; 0,3496; 984,0000; 962,0000; 524,0000; 505,0000; 512,0000; 507,0000; 520,0000; 0,0000
658; 22763; 28,5400; 29,9100; -9,5744; -0,4214; 0,4429; 10,0628; 0,1006; 0,4070; 915,0000; 1023,0000; 499,0000; 503,0000; 526,0000; 509,0000; 529,0000; 0,0000
659; 22774; 28,5400; 29,9100; -9,7683; -0,4286; 0,5770; 10,0509; 0,0670; 0,4788; 989,0000; 968,0000; 491,0000; 500,0000; 508,0000; 507,0000; 523,0000; 0,0000
660; 22784; 28,5400; 29,9100; -9,5912; -0,1963; 0,7350; 10,0556; -0,0120; 0,3400; 991,0000; 968,0000; 508,0000; 508,0000; 486,0000; 507,0000; 527,0000; 0,0000
661; 22798; 28,5400; 29,9100; -9,5553; -0,0742; 0,6153; 9,7420; 0,0838; 0,1796; 964,0000; 973,0000; 530,0000; 503,0000; 515,0000; 512,0000; 521,0000; 0,0000
662; 22808; 28,5400; 29,9100; -9,6151; -0,2083; 0,3543; 10,0078; 0,0455; 0,3376; 983,0000; 992,0000; 499,0000; 507,0000; 523,0000; 507,0000; 518,0000; 0,0000
663; 22819; 28,5400; 29,9100; -9,6391; -0,3448; 0,7614; 10,0341; 0,1053; 0,1508; 942,0000; 979,0000; 495,0000; 502,0000; 487,0000; 506,0000; 533,0000; 0,0000
664; 22834; 28,5400; 29,9100; -9,6486; -0,1796; 0,3783; 9,7516; -0,0455; 0,5411; 1008,0000; 969,0000; 528,0000; 502,0000; 525,0000; 513,0000; 513,0000; 0,0000
665; 22844; 28,5400; 29,9100; -9,5624; -0,4286; 0,4956; 9,8162; 0,0862; 0,2729; 966,0000; 990,0000; 499,0000; 502,0000; 518,0000; 506,0000; 517,0000; 0,0000
666; 22855; 28,5400; 29,9100; -9,7420; -0,0862; 0,2849; 9,8761; -0,0670; 0,4046; 998,0000; 979,0000; 499,0000; 504,0000; 492,0000; 509,0000; 530,0000; 0,0000
667; 22865; 28,5400; 29,9100; -9,8378; -0,0503; 0,4046; 9,9168; 0,1437; 0,1844; 992,0000; 960,0000; 526,0000; 508,0000; 518,0000; 506,0000; 529,0000; 0,0000
668; 22880; 28,5400; 29,9100; -9,6391; -0,0934; 0,5267; 9,9647; -0,0455; 0,1341; 939,0000; 1023,0000; 491,0000; 506,0000; 500,0000; 507,0000; 528,0000; 0,0000
669; 22891; 28,5400; 29,9100; -9,7157; -0,2562; 0,6488; 9,9096; 0,2035; 0,3591; 988,0000; 969,0000; 527,0000; 501,0000; 505,0000; 508,0000; 519,0000; 0,0000
670; 22901; 28,5400; 29,9100; -9,6845; -0,2179; 0,5004; 9,8426; -0,0263; 0,2059; 959,0000; 1021,0000; 503,0000; 499,0000; 524,0000; 506,0000; 518,0000; 0,0000
671; 22915; 28,5400; 29,9100; -9,5241; -0,2298; 0,3352; 9,6606; 0,1053; 0,2777; 960,0000; 981,0000; 524,0000; 509,0000; 494,0000; 506,0000; 513,0000; 0,0000
672; 22925; 28,5400; 29,9100; -9,4403; -0,2227; 0,3926; 9,8378; 0,2155; 0,2418; 961,0000; 1023,0000; 502,0000; 502,0000; 528,0000; 508,0000; 523,0000; 0,0000
673; 22936; 28,5400; 29,9100; -9,7564; -0,4812; 0,6752; 9,7875; 0,0263; 0,0527; 990,0000; 966,0000; 508,0000; 504,0000; 493,0000; 507,0000; 528,0000; 0,0000
674; 22950; 28,5400; 29,9100; -9,5696; -0,2705; 0,5100; 9,8952; 0,1053; 0,3112; 946,0000; 984,0000; 501,0000; 501,0000; 521,0000; 508,0000; 510,0000; 0,0000
675; 22960; 28,5400; 29,9100; -9,6295; -0,3089; 0,4477; 9,9958; 0,1413; 0,2466; 906,0000; 984,0000; 522,0000; 500,0000; 500,0000; 506,0000; 533,0000; 0,0000
676; 22971; 28,5400; 29,9100; -9,6103; -0,2274; 0,5243; 9,8474; 0,2873; 0,2107; 917,0000; 983,0000; 496,0000; 507,0000; 520,0000; 508,0000; 524,0000; 0,0000
677; 22986; 28,5400; 29,9100; -9,7516; -0,3950; 0,5962; 9,8737; 0,1867; 0,1652; 970,0000; 952,0000; 520,0000; 501,0000; 521,0000; 506,0000; 533,0000; 0,0000
678; 22996; 28,5400; 29,9100; -9,5624; -0,2059; 0,4573; 9,9072; 0,0551; 0,2705; 961,0000; 952,0000; 499,0000; 502,0000; 497,0000; 508,0000; 531,0000; 0,0000
679; 23007; 28,5400; 29,9100; -9,5193; -0,2705; 0,3974; 9,9623; 0,2658; 0,2442; 986,0000; 992,0000; 513,0000; 509,0000; 523,0000; 507,0000; 529,0000; 0,0000
680; 23021; 28,5400; 29,9100; -9,6678; -0,2801; 0,6273; 9,9000; 0,1006; 0,3256; 926,0000; 1017,0000; 526,0000; 503,0000; 504,0000; 508,0000; 527,0000; 0,0000
681; 23032; 28,5400; 29,9100; -9,5577; -0,2610; 0,5650; 9,9240; 0,0000; 0,2897; 987,0000; 981,0000; 495,0000; 503,0000; 500,0000; 508,0000; 515,0000; 0,0000
682; 23042; 28,5400; 29,9100; -9,6247; -0,2586; 0,5722; 9,9503; 0,1173; 0,2418; 958,0000; 955,0000; 510,0000; 504,0000; 522,0000; 509,0000; 506,0000; 0,0000
683; 23053; 28,5400; 29,9100; -9,6247; -0,2442; 0,4717; 9,9359; 0,1556; 0,2490; 940,0000; 976,0000; 514,0000; 507,0000; 491,0000; 506,0000; 520,0000; 0,0000
684; 23067; 28,5400; 29,9100; -9,5984; -0,3926; 0,5962; 9,9024; 0,0718; 0,3496; 982,0000; 1023,0000; 493,0000; 504,0000; 493,0000; 506,0000; 523,0000; 0,0000
685; 23077; 28,5400; 29,9100; -9,6319; -0,2346; 0,3807; 9,8713; 0,1604; 0,2825; 924,0000; 982,0000; 504,0000; 505,0000; 520,0000; 511,0000; 510,0000; 0,0000
686; 23088; 28,5400; 29,9100; -9,6750; -0,2897; 0,4860; 9,9766; 0,0503; 0,3448; 948,0000; 978,0000; 528,0000; 503,0000; 505,0000; 508,0000; 526,0000; 0,0000
687; 23101; 28,5400; 29,9100; -9,6367; -0,2729; 0,4932; 9,8833; 0,1125; 0,2322; 950,0000; 1002,0000; 517,0000; 502,0000; 497,0000; 512,0000; 519,0000; 0,0000
688; 23112; 28,5400; 29,9100; -9,6630; -0,2849; 0,3831; 9,9144; 0,1053; 0,2298; 994,0000; 966,0000; 488,0000; 502,0000; 515,0000; 508,0000; 528,0000; 0,0000
689; 23122; 28,5400; 29,9100; -9,6630; -0,3017; 0,4717; 9,9000; 0,1652; 0,3400; 913,0000; 971,0000; 520,0000; 503,0000; 525,0000; 505,0000; 505,0000; 0,0000
690; 23137; 28,5400; 29,9100; -9,6151; -0,3687; 0,5650; 9,8928; 0,0215; 0,4286; 994,0000; 945,0000; 524,0000; 504,0000; 518,0000; 513,0000; 513,0000; 0,0000
691; 23148; 28,5400; 29,9100; -9,5481; -0,1820; 0,4405; 9,9168; 0,2394; 0,2801; 942,0000; 951,0000; 515,0000; 503,0000; 492,0000; 513,0000; 518,0000; 0,0000
692; 23158; 28,5400; 29,9100; -9,7492; -0,3160; 0,4573; 9,9144; -0,1317; 0,2418; 949,0000; 975,0000; 490,0000; 503,0000; 507,0000; 507,0000; 528,0000; 0,0000
693; 23173; 28,5400; 29,9100; -9,7899; -0,3496; 0,4118; 10,0365; 0,0862; 0,3998; 951,0000; 972,0000; 493,0000; 504,0000; 515,0000; 508,0000; 503,0000; 0,0000
694; 23184; 28,5400; 29,9100; -9,5672; -0,3400; 0,5578; 9,8521; 0,0766; 0,5171; 939,0000; 1006,0000; 525,0000; 508,0000; 517,0000; 508,0000; 522,0000; 0,0000
695; 23194; 28,5400; 29,9100; -9,5816; -0,1245; 0,3855; 9,9024; 0,1772; 0,2394; 997,0000; 967,0000; 511,0000; 501,0000; 492,0000; 505,0000; 528,0000; 0,0000
696; 23205; 28,5400; 29,9100; -9,7372; -0,5195; 0,5243; 9,9671; 0,0287; 0,1676; 944,0000; 1023,0000; 491,0000; 502,0000; 514,0000; 514,0000; 518,0000; 0,0000
697; 23218; 28,5400; 29,9100; -9,7300; -0,1867; 0,6297; 9,9048; -0,0287; 0,1077; 982,0000; 966,0000; 503,0000; 505,0000; 524,0000; 509,0000; 528,0000; 0,0000
698; 23229; 28,5400; 29,9100; -9,6055; -0,2945; 0,5986; 9,9455; 0,0479; 0,1963; 937,0000; 967,0000; 526,0000; 508,0000; 505,0000; 507,0000; 528,0000; 0,0000
699; 23239; 28,5400; 29,9100; -9,5888; -0,3352; 0,4956; 9,8785; 0,0048; 0,2011; 948,0000; 1023,0000; 501,0000; 504,0000; 497,0000; 510,0000; 521,0000; 0,0000
700; 23253; 28,5400; 29,9100; -9,7348; -0,2753; 0,3879; 9,8354; 0,0527; 0,2753; 931,0000; 970,0000; 494,0000; 499,0000; 507,0000; 509,0000; 511,0000; 0,0000
701; 23264; 28,5400; 29,9100; -9,6247; -0,3184; 0,5602; 9,9264; 0,1173; 0,3328; 914,0000; 970,0000; 516,0000; 502,0000; 525,0000; 506,0000; 509,0000; 0,0000
702; 23274; 28,5400; 29,9100; -9,5912; -0,2370; 0,5818; 9,9359; 0,0742; 0,3089; 951,0000; 954,0000; 521,0000; 502,0000; 495,0000; 505,0000; 531,0000; 0,0000
703; 23289; 28,5400; 29,9100; -9,5696; -0,1149; 0,5770; 9,9144; 0,1796; 0,3112; 947,0000; 1023,0000; 515,0000; 502,0000; 494,0000; 506,0000; 533,0000; 0,0000
704; 23300; 28,5400; 29,9100; -9,6869; -0,2921; 0,4381; 9,8928; 0,0886; 0,1796; 934,0000; 971,0000; 491,0000; 473,0000; 505,0000; 506,0000; 531,0000; 0,0000
705; 23310; 28,5400; 29,9100; -9,5960; -0,2897; 0,7254; 10,0748; 0,0694; 0,2993; 898,0000; 1023,0000; 521,0000; 503,0000; 520,0000; 512,0000; 523,0000; 0,0000
706; 23325; 28,5400; 29,9100; -9,6247; -0,2610; 0,4764; 9,9168; 0,0144; 0,2083; 968,0000; 992,0000; 525,0000; 507,0000; 517,0000; 514,0000; 523,0000; 0,0000
707; 23335; 28,5400; 29,9100; -9,6343; -0,2658; 0,5459; 9,9575; 0,2921; 0,2490; 926,0000; 972,0000; 507,0000; 506,0000; 490,0000; 508,0000; 526,0000; 0,0000
708; 23346; 28,5400; 29,9100; -9,7324; -0,3615; 0,6273; 9,9695; 0,0742; 0,3017; 909,0000; 1021,0000; 491,0000; 503,0000; 521,0000; 504,0000; 526,0000; 0,0000
709; 23357; 28,5400; 29,9100; -9,6438; -0,5004; 0,4788; 9,9527; 0,0742; 0,1939; 914,0000; 1023,0000; 519,0000; 508,0000; 522,0000; 504,0000; 517,0000; 0,0000
710; 23370; 28,5400; 29,9100; -9,7276; -0,4597; 0,4357; 9,9958; 0,0503; 0,4357; 946,0000; 967,0000; 524,0000; 500,0000; 512,0000; 507,0000; 526,0000; 0,0000
711; 23381; 28,5400; 29,9100; -9,5888; -0,3184; 0,6201; 9,9407; 0,1389; 0,3280; 954,0000; 981,0000; 500,0000; 502,0000; 492,0000; 512,0000; 522,0000; 0,0000
712; 23391; 28,5400; 29,9100; -9,5624; -0,2586; 0,6321; 9,8857; 0,1293; 0,3184; 974,0000; 969,0000; 503,0000; 504,0000; 521,0000; 506,0000; 507,0000; 0,0000
713; 23405; 28,5400; 29,9100; -9,5768; -0,2203; 0,6584; 9,9479; 0,1628; 0,3208; 988,0000; 994,0000; 514,0000; 509,0000; 522,0000; 507,0000; 532,0000; 0,0000
714; 23415; 28,5400; 29,9100; -9,5912; -0,2658; 0,6632; 9,8258; 0,1676; 0,3304; 911,0000; 1023,0000; 518,0000; 501,0000; 494,0000; 507,0000; 522,0000; 0,0000
715; 23426; 28,5400; 29,9100; -9,5146; -0,2466; 0,4788; 9,8426; 0,1891; 0,1987; 923,0000; 929,0000; 493,0000; 485,0000; 507,0000; 524,0000; 527,0000; 0,0000
716; 23441; 28,5400; 29,9100; -9,7468; -0,3639; 0,4525; 10,1059; 0,2945; 0,0718; 856,0000; 897,0000; 488,0000; 495,0000; 502,0000; 523,0000; 544,0000; 0,0000
717; 23451; 28,5400; 29,9100; -10,2232; -0,1317; 0,0072; 10,0365; -0,0311; 0,4094; 853,0000; 945,0000; 515,0000; 496,0000; 520,0000; 526,0000; 550,0000; 0,0000
718; 23462; 28,5400; 29,9100; -9,4595; -0,2634; 0,9720; 9,9120; 0,0958; 0,1652; 947,0000; 904,0000; 514,0000; 500,0000; 502,0000; 528,0000; 550,0000; 0,0000
719; 23477; 28,5400; 29,9100; -9,5241; -0,3376; 0,7877; 9,8641; 0,2634; 0,1437; 883,0000; 884,0000; 510,0000; 512,0000; 484,0000; 522,0000; 533,0000; 0,0000
720; 23487; 28,5400; 29,9100; -9,9407; -0,2011; 0,1317; 10,0173; 0,0862; 0,4190; 871,0000; 994,0000; 490,0000; 520,0000; 516,0000; 507,0000; 546,0000; 0,0000
721; 23498; 28,5400; 29,9100; -9,3518; -0,1844; 0,4405; 9,7061; 0,1556; 0,1460; 911,0000; 1023,0000; 513,0000; 513,0000; 521,0000; 487,0000; 545,0000; 0,0000
722; 23511; 28,5400; 29,9100; -9,5193; -0,4262; 1,1325; 10,0269; 0,1077; 0,2586; 923,0000; 1023,0000; 522,0000; 497,0000; 504,0000; 484,0000; 552,0000; 0,0000
723; 23522; 28,5400; 29,9100; -9,3494; -0,1604; 0,4310; 9,9982; 0,1796; 0,3256; 884,0000; 866,0000; 499,0000; 481,0000; 497,0000; 497,0000; 538,0000; 0,0000
724; 23532; 28,5400; 29,9100; -9,8857; -0,3184; 0,7709; 9,8138; 0,0814; 0,1867; 835,0000; 1002,0000; 503,0000; 481,0000; 526,0000; 521,0000; 543,0000; 0,0000
